sales,quantity,profit,label
0.005452728062322437,0.07692307692307693,0.43719467733192463,2
0.002826037554881091,0.3076923076923077,0.4385591103228591,1
0.0027532536430369655,0.07692307692307693,0.43814255559105,2
0.0009595345711450608,0.15384615384615385,0.4373509195001835,0
0.8248345985603341,0.5384615384615385,0.2822554831691174,1
0.02784833773676,0.15384615384615385,0.4303665599694727,0
0.17585563553698758,0.6153846153846154,0.4342107796989525,1
0.0031964267951545325,0.38461538461538464,0.43781541216998116,1
0.01794689524049826,0.3076923076923077,0.3853861264329654,1
0.014509472826126513,0.15384615384615385,0.43806408168733896,0
0.0020719153571627865,0.15384615384615385,0.43816005999480745,0
0.011171926113007536,0.07692307692307693,0.44310169657962134,2
0.03433985396312443,0.4615384615384616,0.4394594831325153,1
0.005257020210474899,0.07692307692307693,0.42211680731876194,2
0.00199306611933165,0.23076923076923078,0.4377856387498059,0
0.00978741436770594,0.23076923076923078,0.40936522476360065,0
0.040067341292658445,0.4615384615384616,0.4357496193759592,1
0.0015604061989249007,0.3076923076923077,0.4366106926367373,1
0.00028668774165269617,0.0,0.43720045902055193,2
0.0024637354159236643,0.07692307692307693,0.4372517658164808,2
0.04127454334160644,0.4615384615384616,0.4457624911447976,1
0.05089981132792629,0.23076923076923078,0.4519527789914013,0
0.015113377116899857,0.3076923076923077,0.44181848038011284,1
0.0028866908147511965,0.07692307692307693,0.4378650800620471,2
0.0006789121554793751,0.07692307692307693,0.43743108921414153,2
0.017827610496087058,0.5384615384615385,0.4396558101577532,1
0.0037180448300374357,0.15384615384615385,0.43746359414075486,0
0.0019785093369628242,0.15384615384615385,0.43775183635763454,0
0.09084766569864064,0.23076923076923078,0.44983158214179336,0
0.0072092464681606785,0.38461538461538464,0.43932675468217763,1
0.005195558240473193,0.5384615384615385,0.4398719633672209,1
0.0632722676312961,0.15384615384615385,0.44238645161880685,0
0.001966783040054604,0.3076923076923077,0.43778734594132973,1
0.0013986641726046207,0.4615384615384616,0.43780380326761925,1
0.0007039821695590184,0.07692307692307693,0.4371769453026307,2
0.0005665014471867804,0.15384615384615385,0.43722062664308653,0
0.004631482923681216,0.15384615384615385,0.4384088319436567,0
0.0002529240936583378,0.07692307692307693,0.4367828799738286,2
0.0015781978218201312,0.15384615384615385,0.4377023619472746,0
0.0021531907253887267,0.15384615384615385,0.43781329525249163,0
0.022068284248671896,0.07692307692307693,0.4186164956311148,2
0.00021794738046657726,0.0,0.437073227726921,2
0.006655684383079519,0.07692307692307693,0.41667123055867367,2
0.0035102063262158756,0.4615384615384616,0.43814064353654336,1
0.04491616506420754,0.23076923076923078,0.44210196522327955,0
0.008438485868194805,0.23076923076923078,0.4377085192180371,0
0.013296811983790213,0.07692307692307693,0.44109560996382535,2
0.0015644497495829076,0.23076923076923078,0.4378915301493893,0
0.005241048185375771,0.6153846153846154,0.4388848310843248,1
0.009254272213447717,0.0,0.43745872295427357,2
0.002057762929859762,0.07692307692307693,0.4377797204858567,2
0.0023488985772362656,0.07692307692307693,0.43805059487430087,2
0.04569272896807778,0.3076923076923077,0.40923286051412144,1
0.006321889276261042,0.15384615384615385,0.4353673678125018,0
0.12004857113050398,0.6153846153846154,0.3288722825437482,1
0.009011052641368597,0.07692307692307693,0.43754972764376937,2
0.009362437193549405,0.38461538461538464,0.4400055340320436,1
0.030521933431834226,0.15384615384615385,0.43962100621322114,0
0.0005195962595538993,0.07692307692307693,0.4372464849040338,2
0.002250235941180895,0.38461538461538464,0.43797663933748954,1
0.0019542480330147823,0.23076923076923078,0.43546440457871505,0
0.007304674263689643,0.23076923076923078,0.4392120314117778,0
0.0484765114185827,0.23076923076923078,0.39333692708530377,0
0.0027014961946144763,0.07692307692307693,0.4373491440209988,2
0.00017751187388650725,0.0,0.43715010825187645,2
0.06287781926460753,0.3076923076923077,0.4526253441641206,1
0.002177047674270968,0.0,0.4370649535386689,2
0.01628782640551799,0.07692307692307693,0.43382194975749006,2
0.0393490045182635,0.5384615384615385,0.4420295803026701,1
0.0018402199044589848,0.4615384615384616,0.43562501715727486,1
0.023595735509734043,0.07692307692307693,0.42542557211743787,2
0.06269227083378823,0.15384615384615385,0.40878639578681525,0
0.0004937175353426545,0.07692307692307693,0.436635674539369,2
0.026043296723025678,0.15384615384615385,0.4370399374922067,0
0.06242554812350944,0.15384615384615385,0.4361607680012762,0
0.00102261396140997,0.07692307692307693,0.437580775766949,2
0.0025753374140846576,0.3076923076923077,0.43810932226271987,1
0.04238005009150555,0.3076923076923077,0.3964397362985475,1
0.001136642089965767,0.15384615384615385,0.4365078400380663,0
0.003188339693838519,0.07692307692307693,0.4383140031451476,2
0.01787057322182838,0.3076923076923077,0.42332401935163055,1
0.00036391955922062986,0.15384615384615385,0.4367177563078337,0
0.0007039821695590184,0.07692307692307693,0.4371769453026307,2
0.20232067459364336,0.4615384615384616,0.5031127336866356,1
0.016808635730269292,0.07692307692307693,0.44178365367302713,2
0.0047952467253305,0.38461538461538464,0.43976461516420384,1
0.15191680475392164,0.3076923076923077,0.49349932197181445,1
0.0025753374140846576,0.23076923076923078,0.4384559504297138,0
0.032462029037545984,0.07692307692307693,0.44024231011511894,2
0.0007244021003819538,0.0,0.43744701162042027,2
0.3383366207400183,0.9230769230769231,0.5094248922454855,1
0.008100849388251221,0.38461538461538464,0.43960782669465737,1
0.03654116294134344,0.23076923076923078,0.45557594018110165,0
0.0011815255022696448,0.6153846153846154,0.43607339393908773,1
0.008281596102664133,0.07692307692307693,0.43481348659451763,2
0.005405822874689557,0.3076923076923077,0.4375001963270253,1
0.06545093272583027,0.38461538461538464,0.4434921654249466,1
0.0020142947602861867,0.15384615384615385,0.4378281819625792,0
0.022351332794732386,0.15384615384615385,0.4377963940564059,0
0.0017261917759031876,0.3076923076923077,0.43773783738713934,1
0.00011928474441120647,0.07692307692307693,0.436531649669185,2
0.30928492232743543,0.15384615384615385,0.37899576712104827,0
0.25469456231394616,0.4615384615384616,0.4083595979058633,1
0.033134875867038345,0.23076923076923078,0.44030859467135,0
0.008032109027065103,0.07692307692307693,0.441041139172939,2
0.0013719767382617744,0.15384615384615385,0.4375783174111547,0
0.000719347662059445,0.38461538461538464,0.43707435447332665,1
0.0037164274097742324,0.0,0.4361929883959689,2
0.005775403404831396,0.15384615384615385,0.4394972689715756,0
0.07332938682789111,0.23076923076923078,0.4609967968079252,0
0.021176681328581352,0.4615384615384616,0.4475527318456002,1
0.0004888652745530462,0.15384615384615385,0.43730434731541407,0
0.0010590059173320328,0.15384615384615385,0.4375060007782062,0
0.0008467195077866656,0.07692307692307693,0.4375016986555662,2
0.0005596274110681687,0.0,0.4372168935842878,2
0.0011325985393077602,0.07692307692307693,0.437503929385824,2
0.0017925060066945023,0.23076923076923078,0.43771225227683586,0
0.005991329009968969,0.38461538461538464,0.4377195362940041,1
0.0024661615463184685,0.15384615384615385,0.4380294256994057,0
0.00016538122191248625,0.3076923076923077,0.4366493320715595,1
0.11260843791977111,0.4615384615384616,0.47984605776016204,1
0.10497017072679588,0.3076923076923077,0.4429516003008482,1
0.014285460119672924,0.3076923076923077,0.44248519557654387,1
0.024196202782448082,0.3076923076923077,0.4424983978576613,1
0.0030993815793623645,0.38461538461538464,0.43827894881252544,1
0.025637526414494672,0.4615384615384616,0.41776324130751574,1
0.019619712147715757,0.07692307692307693,0.4398074087650673,2
0.09714994375421035,0.3076923076923077,0.41378633865280556,1
0.0018855076718286635,0.4615384615384616,0.43780061651010815,1
0.0018248544119585583,0.5384615384615385,0.43775040231675455,1
0.025832223378677712,0.07692307692307693,0.44323096512180404,2
0.00874680660586784,0.15384615384615385,0.43149689147738585,0
0.030323799449591883,0.5384615384615385,0.4460151213464907,1
0.023241116117026825,0.15384615384615385,0.43933392488657763,0
0.022028050919624727,0.15384615384615385,0.4342441723651582,0
0.007900693630679875,0.3076923076923077,0.42988339062440467,1
0.002740314280931343,0.15384615384615385,0.4380982596616456,0
0.003230392620681791,0.3076923076923077,0.4388099536640906,1
0.10938168449468152,0.5384615384615385,0.438271937946001,1
0.00570807828637558,0.15384615384615385,0.44014893812004346,0
0.0077996048642297,0.23076923076923078,0.44136755419229107,0
0.0013986641726046207,0.0,0.4377875508043126,2
0.022101138097768203,0.15384615384615385,0.42207981816907947,0
0.0026642955285608116,0.07692307692307693,0.4385040249430242,2
0.000949830049565844,0.15384615384615385,0.4373647136076959,0
0.004552633685850079,0.15384615384615385,0.4394209916542918,0
0.02918998784508672,0.38461538461538464,0.44658518674012054,1
0.00044944065563747785,0.0,0.43726812071127885,2
0.0014851961566859704,0.23076923076923078,0.43744907163152563,0
0.04714011792611139,0.07692307692307693,0.4430164052910919,2
0.0014949006782651875,0.0,0.4372349670518865,2
0.0005883366207400183,0.15384615384615385,0.4372716375258179,0
0.00880442720274444,0.15384615384615385,0.44132410047737175,0
0.017987735102144135,0.07692307692307693,0.43957773459873106,2
0.0015272490835292433,0.15384615384615385,0.43765944315236605,0
0.009976652538500668,0.23076923076923078,0.4380271949691479,0
0.013691260350478797,0.0,0.4397892897723613,2
0.4034994504814656,0.07692307692307693,0.6642090847992077,2
0.027849550801957404,0.38461538461538464,0.4461475311210772,1
0.036347072509759104,0.23076923076923078,0.4517900722579056,0
0.004359554141930246,0.0,0.43852758418605275,2
0.0006789121554793751,0.07692307692307693,0.4374473872025555,2
0.02538096312524413,0.38461538461538464,0.4463434484203494,1
0.010062982345049118,0.0,0.44102298603640255,2
0.0015717281407673204,0.0,0.43715369335407644,2
0.029361636570519118,0.15384615384615385,0.42931475927165474,0
0.005436553859690409,0.07692307692307693,0.437425648963819,2
0.07948609705977257,0.23076923076923078,0.4076191547981574,0
0.010088254536661661,0.6923076923076923,0.4408903372550027,1
0.0037726327639205303,0.38461538461538464,0.4338880522132919,1
0.00832526644977061,0.07692307692307693,0.434684013189352,2
0.0020500801836095483,0.07692307692307693,0.4354675002860115,2
0.0004500471882361789,0.15384615384615385,0.43664987837284713,0
0.00043549040586735374,0.0,0.43722247040993223,2
0.09699871495960087,0.07692307692307693,0.47528039027399793,2
0.0014075599840522362,0.23076923076923078,0.4375509568216665,0
0.0007347131545598717,0.07692307692307693,0.4373581124671372,2
0.07055065881570871,0.15384615384615385,0.4350529031338164,0
0.0004565168692889901,0.23076923076923078,0.4373052578175601,0
0.0017601576014304463,0.23076923076923078,0.437166952541578,0
0.05150735481429185,0.6923076923076923,0.3906070595510742,1
0.0030880596375199446,0.9230769230769231,0.4381863052191668,1
0.007226229380924307,0.8461538461538463,0.4379950087182857,1
0.00893179904847166,0.23076923076923078,0.43678727314668314,0
0.0048049512469097175,0.15384615384615385,0.4375859656291814,0
0.000719347662059445,0.15384615384615385,0.43739271154868636,0
0.0024378566917124195,0.07692307692307693,0.43835370103871457,2
0.0012652270008903898,0.07692307692307693,0.4375119418047091,2
0.0006415093118928104,0.0,0.43730268564899755,2
0.0024378566917124195,0.07692307692307693,0.43835370103871457,2
0.0002632351478362556,0.0,0.43716135295337993,2
0.004920596795728717,0.23076923076923078,0.4396674645852224,0
0.4402136773909717,0.23076923076923078,0.5981338985366456,0
0.03924872446194493,0.38461538461538464,0.4364869440138149,1
0.0007901097985745675,0.07692307692307693,0.43747238048646403,2
0.0016776691680071036,0.23076923076923078,0.4378350790163354,0
0.003432570153582141,0.3076923076923077,0.4388409107370556,1
0.0036185734838504635,0.3076923076923077,0.43832886709268154,1
0.06544446304477747,0.5384615384615385,0.4562103780764559,1
0.002047654053214744,0.07692307692307693,0.43817078115757696,2
0.002047654053214744,0.07692307692307693,0.43817078115757696,2
0.049351737958508314,0.15384615384615385,0.4469268981955259,0
0.000517170129159095,0.07692307692307693,0.43720446522999445,2
0.0047184192628283664,0.5384615384615385,0.4393995948538601,1
0.02138189152447521,0.23076923076923078,0.43800488766657014,0
0.0023003759693401814,0.23076923076923078,0.4382281427927769,0
0.0006991299087694101,0.07692307692307693,0.4370566907316937,2
0.010548208424009957,0.4615384615384616,0.44037934068809653,1
0.10548370166036278,0.23076923076923078,0.46793090800145193,0
0.0025753374140846576,0.3076923076923077,0.43810932226271987,1
0.00535568284653027,0.15384615384615385,0.43757196665868614,0
0.00078000092192955,0.3076923076923077,0.4363898389599407,1
0.10346354375162248,0.5384615384615385,0.4574339108602921,1
0.000889176789695739,0.0,0.43714510049007327,2
0.04838067926798793,0.6923076923076923,0.4336323832106865,1
0.009976652538500668,0.23076923076923078,0.44056585705271095,0
0.15041806270253133,0.4615384615384616,0.4031596063371132,1
0.0008297365950230362,0.15384615384615385,0.4347258735255158,0
0.0023642640697366917,0.15384615384615385,0.4373450809051721,0
0.0011859734079934525,0.23076923076923078,0.43489197187950546,0
0.0051066001259970385,0.4615384615384616,0.4399398868273148,1
0.00496264972257199,0.15384615384615385,0.4390131777430846,0
0.004190735901958453,0.07692307692307693,0.4380413760400723,2
0.037909652117162684,0.15384615384615385,0.41917025165505395,0
0.008444146839116016,0.15384615384615385,0.43692046822937064,0
0.04871427219727351,0.23076923076923078,0.39861242204451347,0
0.0002543393363886402,0.0,0.43712837001314,2
0.0002203735108613814,0.0,0.4370884672565902,2
0.0023165501719722096,0.23076923076923078,0.43793723735712003,0
0.003996645470374117,0.07692307692307693,0.4385870172136349,2
0.024861771220756033,0.07692307692307693,0.4401946225652206,2
0.18191186353501757,0.15384615384615385,0.5169351691970204,0
0.0012148847951982027,0.15384615384615385,0.4346996852075406,0
0.007616836374487784,0.15384615384615385,0.4399512453415865,0
0.0050055113595468635,0.07692307692307693,0.43812029381357953,2
0.0012652270008903898,0.07692307692307693,0.43774794396096023,2
0.007043460891182391,0.23076923076923078,0.4394341028851947,0
0.0035894599191128125,0.15384615384615385,0.4374491171566329,0
0.24219065017868452,0.23076923076923078,0.4009438993647472,0
0.013211493064906266,0.23076923076923078,0.4333086996977725,0
0.005776212114962998,0.07692307692307693,0.43712185992279584,2
0.0009223339050913964,0.07692307692307693,0.43743468569761834,2
0.0039048568704373584,0.38461538461538464,0.4381516606125103,1
0.0035852141909219052,0.15384615384615385,0.43814343194936556,0
0.018146040110405107,0.3076923076923077,0.4413408650981355,1
0.12125921019751129,0.15384615384615385,0.4865475015115474,0
0.0026996765968183727,0.3076923076923077,0.4385540456546718,1
0.10145066423406658,0.4615384615384616,0.42418447802346015,1
0.000933655846933816,0.0,0.4375687571386214,2
0.0028209831165585827,0.6153846153846154,0.4385887016426051,1
0.005614065733576917,0.0,0.44016184448796347,2
0.13509351115251705,0.9230769230769231,0.4406198953550779,1
0.011435565615909592,0.07692307692307693,0.43493954561663556,2
0.014093391463417594,0.4615384615384616,0.4445213287631589,1
0.031003115960137058,0.23076923076923078,0.440098587351368,0
0.009651551065596906,0.5384615384615385,0.4399875060895522,1
0.038752985151273275,0.3076923076923077,0.44140807153778944,1
0.0005394096577781336,0.0,0.43736227801445526,2
0.000897263891011753,0.23076923076923078,0.43734755064224323,0
0.0014967202760612904,0.0,0.43783833406150746,2
0.019844533564300947,0.38461538461538464,0.4434778933038076,1
0.005672697218118018,0.23076923076923078,0.4387136225370405,0
0.003260719250616844,0.15384615384615385,0.43800757364790094,0
0.08753842384012771,0.23076923076923078,0.46267785692014185,0
0.002826037554881091,0.07692307692307693,0.43830052771338635,2
0.0290605942240305,0.5384615384615385,0.45276904416531794,1
0.007030319351543868,0.0,0.4404652124217441,2
0.0006295808374516897,0.38461538461538464,0.4370968894014409,1
0.019120333641451895,0.07692307692307693,0.4204971605762951,2
0.04127454334160644,0.4615384615384616,0.4457624911447976,1
0.029468992840489202,0.3076923076923077,0.44327033295834306,1
0.00043710782613055654,0.07692307692307693,0.43695175535936365,2
0.0721628224630561,0.3076923076923077,0.46061591099768684,1
0.00044155573185436427,0.07692307692307693,0.4366200594275646,2
0.02500491291404948,0.3076923076923077,0.43492472719420894,1
0.10185047030537703,0.15384615384615385,0.4419565466492816,0
0.03164523180462857,0.4615384615384616,0.4499735521889132,1
0.003177017751996099,0.5384615384615385,0.4383548846915044,1
0.020966012339299185,0.15384615384615385,0.43730277669921214,0
0.0011904213137172604,0.0,0.4374571751006253,2
0.01966136071949323,0.15384615384615385,0.4397023368174154,0
0.007127364567336036,0.15384615384615385,0.4393816921054138,0
0.009190586290584108,0.23076923076923078,0.44182298736573566,0
0.024513621509101628,0.15384615384615385,0.4403578983625575,0
0.0021841238879224804,0.4615384615384616,0.43824453183140544,1
0.0002492848980661315,0.0,0.4371955992153475,2
0.005971919966810537,0.15384615384615385,0.43880121284348866,0
0.016325431426637456,0.15384615384615385,0.4381457878736684,0
0.026630420278568292,0.38461538461538464,0.4451488240796497,1
0.0030363021890974554,0.15384615384615385,0.4379418809180648,0
0.000949830049565844,0.15384615384615385,0.4373647136076959,0
0.003505354065426267,0.23076923076923078,0.43807918464168627,0
0.02870112257053368,0.07692307692307693,0.42840946975041,2
0.06722039049377414,0.07692307692307693,0.44461313014203246,2
0.0064126669885332995,0.23076923076923078,0.4398753777502685,0
0.01305298587911239,0.07692307692307693,0.4342749701002477,2
0.07552483265765601,0.15384615384615385,0.42610086879659526,0
0.0008576370945632844,0.07692307692307693,0.4374209826403206,2
0.010460261197198305,0.23076923076923078,0.44117953549913574,0
0.09092590840387307,0.6153846153846154,0.4800568617695218,1
0.0051421833717875,0.15384615384615385,0.43915692326938927,0
0.0023367679252622444,0.3076923076923077,0.4378443661382249,1
0.1286037134351823,0.38461538461538464,0.344341349803953,1
0.002834630100029356,0.3076923076923077,0.434662502576152,1
0.018694547757163754,0.07692307692307693,0.4330840332932394,2
0.007867536515284216,0.07692307692307693,0.4377080639669641,2
0.025706873308279497,0.4615384615384616,0.4015233656930349,1
0.020711956051456606,0.07692307692307693,0.4329159090719748,2
0.00043912960145956007,0.15384615384615385,0.43614079386044763,0
0.005563521350351829,0.0,0.440070817035914,2
0.03441829884588977,0.15384615384615385,0.43742794798173773,0
0.022464147858090783,0.07692307692307693,0.4382325132030778,2
0.0711183733280929,0.23076923076923078,0.44705500584747243,0
0.00930784925966631,0.38461538461538464,0.43988302596829515,1
0.006288327805799584,0.4615384615384616,0.4403199076605144,1
0.009543386085495218,0.3076923076923077,0.442221605205268,1
0.009635376862964878,0.38461538461538464,0.43785734079380584,1
0.004018884998993157,0.15384615384615385,0.439236068668433,0
0.0014411214545136941,0.3076923076923077,0.4377928089542059,1
0.07114688036023184,0.3076923076923077,0.44665825453733954,1
0.0008740134747282128,0.15384615384615385,0.4372571946855265,0
0.0005576056357391651,0.07692307692307693,0.43722986823986876,2
0.016127297444395113,0.07692307692307693,0.44359473349169704,2
